ccode,cnumber,cname,credit_hours,lecture_hours,lab_hours,description,prereqs,
GEOS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
GEOS,612,DATA QUALITY GEOSCIENCES,3,null,null,null,null,
GEOS,612,DATA QUALITY GEOSCIENCES,3,null,null,null,null,
GERM,221,FIELD STUDIES I: DEU,3,null,null,null,null,
GERM,222,FIELD STUDIES II: DEU,3,null,null,null,null,
GERM,321,GERM CULT & CIVIL I,3,null,null,null,null,
GERM,322,GERM CULT & CIVIL II: DEU,3,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,685,DIRECTED STUDIES,1,null,null,null,null,
HISP,691,RESEARCH,1,null,null,null,null,
HISP,691,RESEARCH,1,null,null,null,null,
HIST,105,HISTORY OF THE U S,3,null,null,null,null,
HIST,106,HISTORY OF THE U S,3,null,null,null,null,
HIST,106,HISTORY OF THE U S,3,null,null,null,null,
HIST,214,HISTORY OF ENGLAND,3,null,null,null,null,
HIST,226,HISTORY OF TEXAS,3,null,null,null,null,
HIST,226,HISTORY OF TEXAS,3,null,null,null,null,
HIST,348,MODERN MIDDLE EAST,3,null,null,null,null,
HIST,477,WOMEN GENDER IN MOD EURO HIST,3,null,null,null,null,
HIST,491,RESEARCH,0,null,null,null,null,
HIST,491,RESEARCH,0,null,null,null,null,
HIST,685,DIRECTED STUDIES,1,null,null,null,null,
HIST,691,RESEARCH: IN-AB,1,null,null,null,null,
HIST,691,RESEARCH,1,null,null,null,null,
HIST,691,RESEARCH,1,null,null,null,null,
HIST,691,RESEARCH,1,null,null,null,null,
HIST,691,RESEARCH: IN-AB,1,null,null,null,null,
HIST,691,RESEARCH,1,null,null,null,null,
HIST,691,RESEARCH,1,null,null,null,null,
HLTH,214,HLTH PHY ACTIVITY CHILD,3,null,null,null,null,
HLTH,216,FIRST AID,2,null,null,null,null,
HLTH,231,HEALTHY LIFESTYLES,3,null,null,null,null,
HLTH,231,HEALTHY LIFESTYLES,3,null,null,null,null,
HLTH,236,INTRO HLTH DISPAR & DIVERSITY,3,null,null,null,null,
HLTH,236,INTRO HLTH DISPAR & DIVERSITY,3,null,null,null,null,
HLTH,240,COMP TECH IN HLTH/KINE,3,null,null,null,null,
HLTH,331,COMMUNITY HEALTH,3,null,null,null,null,
HLTH,334,WOMENS HEALTH,3,null,null,null,null,
HLTH,334,WOMENS HEALTH,3,null,null,null,null,
HLTH,335,HUMAN DISEASES,3,null,null,null,null,
HLTH,342,HUMAN SEXUALITY,3,null,null,null,null,
HLTH,353,DRUGS & SOCIETY,3,null,null,null,null,
HLTH,354,MED TERM FOR HLTH PROF,3,null,null,null,null,
HLTH,403,CONSUMER HEALTH,3,null,null,null,null,
HLTH,410,WORKSITE HLTH PROMOTION,3,null,null,null,null,
HLTH,429,ENVIRONMENTAL HEALTH,3,null,null,null,null,
HLTH,429,ENVIRONMENTAL HEALTH,3,null,null,null,null,
HLTH,481,SEMINAR IN ALLIED HEALTH,1,null,null,null,null,
HLTH,481,SEMINAR IN ALLIED HEALTH,1,null,null,null,null,
HLTH,482,GRANT WRITING IN HLTH,1,null,null,null,null,
HLTH,482,GRANT WRITING IN HLTH,1,null,null,null,null,
HLTH,484,COMMUNITY HEALTH INTERNSHIP,0,null,null,null,null,
HLTH,484,COMMUNITY HLTH INTRNSHP:IN-AB,0,null,null,null,null,
HLTH,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
HLTH,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
HLTH,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,685,DIRECTED STUDIES,1,null,null,null,null,
HLTH,691,RESEARCH,1,null,null,null,null,
HLTH,691,RESEARCH,1,null,null,null,null,
HLTH,691,RESEARCH,1,null,null,null,null,
HLTH,691,RESEARCH,1,null,null,null,null,
HLTH,691,RESEARCH: IN-AB,1,null,null,null,null,
HLTH,691,RESEARCH,1,null,null,null,null,
HORT,201,HORT SCIENCE & PRACTICES,3,null,null,null,null,
HORT,203,FLORAL DESIGN,3,null,null,null,null,
HORT,203,FLORAL DESIGN,3,null,null,null,null,
HORT,301,GARDEN SCIENCE,3,null,null,null,null,
HORT,484,INTERNSHIP,1,null,null,null,null,
HORT,485,DIRECTED STUDIES,1,null,null,null,null,
HORT,491,RESEARCH,1,null,null,null,null,
HORT,491,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HORT,691,RESEARCH,1,null,null,null,null,
HPCH,684,PRACTICUM,3,null,null,null,null,
HPCH,684,PRACTICUM,1,null,null,null,null,
HPCH,684,PRACTICUM,3,null,null,null,null,
HPCH,684,PRACTICUM: IN-AB,3,null,null,null,null,
HPCH,685,DIRECTED STUDY,1,null,null,null,null,
HPCH,685,DIRECTED STUDY,1,null,null,null,null,
HPCH,686,DIRECTED RESEARCH,1,null,null,null,null,
HPCH,686,DIRECTED RESEARCH,1,null,null,null,null,
HPCH,691,RESEARCH,1,null,null,null,null,
HPCH,691,RESEARCH,1,null,null,null,null,
HPCH,691,RESEARCH,1,null,null,null,null,
HPCH,791,DOCTORAL CAPSTONE,1,null,null,null,null,
HPCH,791,DOCTORAL CAPSTONE,1,null,null,null,null,
HPCH,791,DOCTORAL CAPSTONE,1,null,null,null,null,
IBST,689,SPTP: INTRO TO SCIENTIFIC WRIT,2,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBST,691,RESEARCH CREDIT: MEDICAL SCI,1,null,null,null,null,
IBUS,301,BUSINESS STUDY ABROAD,1,null,null,null,null,
IBUS,320,GLOBAL SUSTAINABLE BUSINE: GBR,3,null,null,null,null,
IBUS,402,INTL MKTG STUDY ABROAD: GBR,3,null,null,null,null,
IBUS,403,INTL MKT ENTRY STRAT: GBR,3,null,null,null,null,
IBUS,446,INTERNATIONAL FINANCE: FRA,3,null,null,null,null,
IBUS,450,INTERNATL ENVIR OF BUS: ESP,3,null,null,null,null,
IBUS,456,EUROPEAN INTEGRATION BUS: HRV,3,null,null,null,null,
IBUS,456,EUROPEAN INTEGRATION BUS: DEU,3,null,null,null,null,
IBUS,456,EUROPEAN INTEGRATION BUS: ESP,3,null,null,null,null,
IBUS,457,GLOBAL ENTREPRENEURSHIP: GBR,3,null,null,null,null,
IBUS,484,INTERNTL BUSN INTERNSHP: IN-AB,1,null,null,null,null,
IBUS,491,RESEARCH,3,null,null,null,null,
ICPE,613,NATURAL & SHALE GAS MONETIZTN,1.5,null,null,null,null,
ICPE,613,NATURAL & SHALE GAS MONETIZTN,1.5,null,null,null,null,
ICPE,622,ENERGY EFFICIENCY IN BUILDINGS,1.5,null,null,null,null,
ICPE,622,ENERGY EFFICIENCY IN BUILDINGS,1.5,null,null,null,null,
ICPE,624,ENERGY-WATER NEXUS,1.5,null,null,null,null,
ICPE,624,ENERGY-WATER NEXUS,1.5,null,null,null,null,
ICPE,631,SUSTAIN CONSID IN ENERGY,1.5,null,null,null,null,
ICPE,631,SUSTAIN CONSID IN ENERGY,1.5,null,null,null,null,
ICPE,637,DATA SCI POWER SYSTEMS,1.5,null,null,null,null,
ICPE,637,DATA SCI POWER SYSTEMS,1.5,null,null,null,null,
ICPE,691,RESEARCH,1,null,null,null,null,
IDIS,343,DISTRIBUTION LOGISTICS,3,null,null,null,null,
IDIS,424,PURCH APPL IN DIST,3,null,null,null,null,
INST,210,UNDERSTAND SPECL POPUL,3,null,null,null,null,
INST,210,UNDERSTAND SPECL POPUL,3,null,null,null,null,
INST,222,FOUND EDUC MULTICULTURAL SOCTY,3,null,null,null,null,
INST,301,EDUC PSYCHOLOGY,3,null,null,null,null,
INST,362,ESL METHODS I,3,null,null,null,null,
INST,362,ESL METHODS I,3,null,null,null,null,
INST,363,ESL METHODS II,3,null,null,null,null,
INST,363,ESL METHODS II,3,null,null,null,null,
INST,363,ESL METHODS II,3,null,null,null,null,
INTA,603,AMERICAN DIPLOMACY,3,null,null,null,null,
INTA,605,AMERICAN FOREIGN POLICY,3,null,null,null,null,
INTA,617,DETERRENCE AND COERCION,3,null,null,null,null,
INTA,651,NATIONAL SECURITY POLICY,3,null,null,null,null,
INTA,651,NATIONAL SECURITY POLICY,3,null,null,null,null,
INTA,653,TECHNICAL COLLECTIONS,3,null,null,null,null,
INTA,659,TRANSNATIONAL SEC ISSUES,3,null,null,null,null,
INTA,672,EAST ASIAN SECURITY,3,null,null,null,null,
INTA,685,DIRECTED STUDIES,3,null,null,null,null,
INTA,685,DIRECTED STUDIES,3,null,null,null,null,
INTA,685,DIRECTED STUDIES,3,null,null,null,null,
INTA,685,DIRECTED STUDIES,3,null,null,null,null,
INTA,689,SPTP: WAR/PEACE SPACE DOMAIN,3,null,null,null,null,
INTA,689,SPTP: EUROPEAN SECURITY,3,null,null,null,null,
INTA,689,SPTP: IRAN: ISLAM REV/REG POWE,3,null,null,null,null,
INTS,300,INTERNATIONAL EXPERIENCE:IN-AB,0,null,null,null,null,
INTS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
INTS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
INTS,484,INTERNSHIP: IN-AB,0,null,null,null,null,
ISEN,302,ECON ANLY ENGR PROJECT: ESP,2,null,null,null,null,
ISEN,302,ECON ANLY ENGR PROJECT,2,null,null,null,null,
ISEN,320,OPERATIONS RESEARCH I,3,null,null,null,null,
ISEN,320,OPERATIONS RESEARCH I,3,null,null,null,null,
ISEN,330,HUMAN SYSTEMS INTERACTION: GRC,3,null,null,null,null,
ISEN,399,PROFESSIONAL DEVELOPMENT,0,null,null,null,null,
ISEN,485,DIRECTED STUDIES: IN-AB,1,null,null,null,null,
ISEN,485,DIRECTED STUDIES: IN-AB,1,null,null,null,null,
ISEN,489,SPTP: STOCHASTIC MODELING,3,null,null,null,null,
ISEN,491,RESEARCH,1,null,null,null,null,
ISEN,491,RESEARCH,1,null,null,null,null,
ISEN,491,HNR-RESEARCH,1,null,null,null,null,
ISEN,491,HNR-RESEARCH,1,null,null,null,null,
ISEN,615,PROD & INVEN CONTROL,3,null,null,null,null,
ISEN,620,SURVEY OPTIMIZATION,3,null,null,null,null,
ISEN,630,HUM OPER IN COMPLX SYS,3,null,null,null,null,
ISEN,667,ENGINEERING ECONOMY,3,null,null,null,null,
ISEN,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ISEN,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ISEN,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ISEN,684,PROFESSIONAL INTERNSHP: IN-AB,1,null,null,null,null,
ISEN,685,DIRECTED STUDIES,1,null,null,null,null,
ISEN,685,DIRECTED STUDIES,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH: IN-AB,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH: IN-AB,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,691,RESEARCH,1,null,null,null,null,
ISEN,692,PROFESSIONAL STUDY,1,null,null,null,null,
ISTM,209,BUSN INFO SYSTEM CONCEPT,3,null,null,null,null,
ISTM,210,FUND OF INFO SYSTEMS,3,null,null,null,null,
ISTM,380,HUMAN COMPUTER INTERACTION,3,null,null,null,null,
ISTM,484,INTERNSHIP: IN-AB,1,null,null,null,null,
ISTM,485,DIRECTED STUDIES,3,null,null,null,null,
ISTM,485,DIRECTED STUDIES: IN-AB,1,null,null,null,null,
ISTM,601,FUNDAMENTALS OF BUS PROG,3,null,null,null,null,
ISTM,610,BUS DATA COMMUNICATION,3,null,null,null,null,
ISTM,615,BUSINESS DATABASE SYSTEM,3,null,null,null,null,
ISTM,615,BUSINESS DATABASE SYSTEM,3,null,null,null,null,
ISTM,615,BUSINESS DATABASE SYSTEM,3,null,null,null,null,
ISTM,620,SYS ANALYSIS & DESIGN,3,null,null,null,null,
ISTM,620,SYS ANALYSIS & DESIGN,3,null,null,null,null,
ISTM,630,MIS PROJ MGMT AND IMPL,3,null,null,null,null,
ISTM,643,CORP INFO PLAN,3,null,null,null,null,
ISTM,645,IT SECURITY CONTROLS,3,null,null,null,null,
ISTM,680,HUMAN-COMP INTERACTION IN MIS,3,null,null,null,null,
ISTM,684,PROFESSIONAL INTERNSHIP,3,null,null,null,null,
ISTM,684,PROFESSIONAL INTERNSHIP: IN-AB,3,null,null,null,null,
ITAL,221,FIELD STUDIES I: ITA,3,null,null,null,null,
ITAL,222,FIELD STUDIES II: ITA,3,null,null,null,null,
ITAL,321,ITALIAN CULTURE & ARTS I: ITA,3,null,null,null,null,
ITAL,322,ITALIAN CULTURE & ARTS II: ITA,3,null,null,null,null,
ITDE,399,HIGH IMPACT EXP ITDE ENGRS,0,null,null,null,null,
ITDE,610,INTRO ENGR INNOVATION IN MED,3,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP:IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP:IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP:IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ITDE,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
ITDE,685,DIRECTED STUDIES,1,null,null,null,null,
ITDE,685,DIRECTED STUDIES,1,null,null,null,null,
ITDE,689,SPTP: SPTP IN APP. LINEAR SYST,3,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH,1,null,null,null,null,
ITDE,691,RESEARCH: IN-AB,1,null,null,null,null,
ITDE,691,RESEARCH: IN-AB,1,null,null,null,null,
ITDE,691,RESEARCH: IN-AB,1,null,null,null,null,
JAPN,201,INTERMEDIATE JAPANESE I: JPN,4,null,null,null,null,
JAPN,202,INTERMEDIATE JAPANESE II:JPN,4,null,null,null,null,
JAPN,301,UPPER LEVEL JAPANESE I: JPN,3,null,null,null,null,
JAPN,302,UPPER LEVEL JAPANESE II: JPN,3,null,null,null,null,
JAPN,325,JAPN LANG & CULTURE MANGA: JPN,3,null,null,null,null,
JAPN,485,DIRECTED STUDIES: JPN,3,null,null,null,null,
JAPN,485,DIRECTED STUDIES: JPN,3,null,null,null,null,
JAPN,491,RESEARCH: JPN,3,null,null,null,null,
JOUR,230,COMM TECHNOLOGY SKILLS,3,null,null,null,null,
JOUR,484,INTERNSHIP: IN-AB,3,null,null,null,null,
JOUR,484,INTERNSHIP,3,null,null,null,null,
JOUR,484,INTERNSHIP: IN-AB,3,null,null,null,null,
KINE,120,SCI BSIC HLTH&FIT AEROBIC RUN,1,null,null,null,null,
KINE,120,SCI BASIC HLTH&FIT BODY WT ST,1,null,null,null,null,
KINE,120,SCI BASIC HLTH&FIT YOGA,1,null,null,null,null,
KINE,120,SCI BASIC HLTH&FIT BODY WT ST,1,null,null,null,null,
KINE,120,SCI BASIC HLTH&FIT YOGA,1,null,null,null,null,
KINE,120,SCI BASIC HLTH&FIT STR TRAIN,1,null,null,null,null,
KINE,199,STRENGTH TRAIN BODY WEIGHT,1,null,null,null,null,
KINE,199,YOGA-BEGINNING,1,null,null,null,null,
KINE,199,AEROBIC RUN,1,null,null,null,null,
KINE,199,YOGA-BEGINNING,1,null,null,null,null,
KINE,214,HLTH PHY ACTIVITY CHILD,3,null,null,null,null,
KINE,223,INTR SCI HLTH&FIT AEROBIC WALK,3,null,null,null,null,
KINE,223,INTRO SCI HLTH&FIT YOGA,3,null,null,null,null,
KINE,307,LIFESPAN MOTOR DEVELOP,3,null,null,null,null,
KINE,318,ATHLETIC INJURIES,3,null,null,null,null,
KINE,406,MTR LEARN & SKILL PERF,3,null,null,null,null,
KINE,407,MOTOR CONTROL & LEARNING LAB,1,null,null,null,null,
KINE,426,EXERCISE BIOMECHANICS,4,null,null,null,null,
KINE,426,EXERCISE BIOMECHANICS,4,null,null,null,null,
KINE,427,THERAPEUTIC PRINCIPLES,3,null,null,null,null,
KINE,433,PHYSIOLOGY OF EXERCISE,3,null,null,null,null,
KINE,435,PHYS OF EXERCISE LAB,1,null,null,null,null,
KINE,435,PHYS OF EXERCISE LAB,1,null,null,null,null,
KINE,439,EXERCISE EVAL & PRESCP,4,null,null,null,null,
KINE,483,PRACTICUM IN KINESIOLOGY,3,null,null,null,null,
KINE,484,INTERNSHIP IN KINESIOLOGY,0,null,null,null,null,
KINE,484,INTERNSHIP IN KINE: IN-AB,0,null,null,null,null,
KINE,491,RESEARCH,0,null,null,null,null,
KINE,491,RESEARCH,0,null,null,null,null,
KINE,491,RESEARCH,0,null,null,null,null,
KINE,682,SEMINAR IN SCIENCE OF WEARABLE,1,null,null,null,null,
KINE,683,PRACTICUM IN KINESIOLOGY,3,null,null,null,null,
KINE,683,PRACTICUM IN KINESIOLOGY,3,null,null,null,null,
KINE,684,PROF INTERNSHIP,1,null,null,null,null,
KINE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
KINE,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,685,DIRECTED STUDIES,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
KINE,691,RESEARCH,1,null,null,null,null,
LAND,240,HIST OF LANDSCPE ARCH,3,null,null,null,null,
LAND,240,HIST OF LANDSCPE ARCH,3,null,null,null,null,
LAND,484,SUMMER INTERNSHIP:IN-AB,0,null,null,null,null,
LAND,489,SPTP: LANDSCAPE PAINTING,3,null,null,null,null,
LAND,630,DEVELOPMENT OF LAND ARCH,3,null,null,null,null,
LAND,684,PROFESSIONAL INTERNSHIP: IN-AB,1,null,null,null,null,
LAW,618,CONTRACT LAW & STRATEGIES,3,null,null,null,null,
LAW,619,PRINCIPLES OF REGULATORY LAW,2,null,null,null,null,
LAW,621,FOUNDATIONS OF BUSINESS LAW,2,null,null,null,null,
LAW,621,FOUNDATIONS OF BUSINESS LAW,2,null,null,null,null,
LAW,627,INTL TAX RISK MGMT I,3,null,null,null,null,
LAW,657,HEALTHCARE TRANS & ANTITRUST,3,null,null,null,null,
LAW,661,INTELLECTUAL PROPERTY SURVEY,3,null,null,null,null,
LAW,663,QLTY CNTRL RISK MGMT & LIABIL,3,null,null,null,null,
LAW,663,QLTY CNTRL RISK MGMT & LIABIL,3,null,null,null,null,
LAW,667,LEGAL ANLYS & WRITING CLIENTS,2,null,null,null,null,
LAW,667,LEGAL ANLYS & WRITING CLIENTS,2,null,null,null,null,
LAW,678,EMPLOYEE BENEFITS LAW,3,null,null,null,null,
LAW,683,WIND LAW,3,null,null,null,null,
LAW,687,OIL & GAS REGULATORY PRACTICES,3,null,null,null,null,
LAW,689,SPTP: TRADEMARK & UNFAIR COMP,3,null,null,null,null,
LAW,696,OIL & GAS LAW,3,null,null,null,null,
LAW,696,OIL & GAS LAW,3,null,null,null,null,
LAW,702,REAL ESTATE TRANS & DEV,3,null,null,null,null,
LAW,7125,ADV LEGAL RESEARCH BOOT CAMP,1,null,null,null,null,
LAW,719,DOMESTIC TAX SYS RISK MGMT,3,null,null,null,null,
LAW,721,DUTIES OBLIG & WORK RIGHTS,3,null,null,null,null,
LAW,721,DUTIES OBLIG & WORK RIGHTS,3,null,null,null,null,
LAW,726,TRANSACTIONS GOVT ENTITIES,3,null,null,null,null,
LAW,740,CYBER COMPLIANCE FOR DEFENSE,3,null,null,null,null,
LAW,745,ADR NEGOTIATION MEDIATION ARB,1,null,null,null,null,
LAW,745,ADR NEGOTIATION MEDIATION ARB,1,null,null,null,null,
LAW,745,ADR NEGOTIATION MEDIATION ARB,1,null,null,null,null,
LAW,7488,SECURED TRANSACTIONS,3,null,null,null,null,
LAW,760,CYBERSECURITY LAW,3,null,null,null,null,
LAW,760,CYBERSECURITY LAW,3,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,764,INTRO TO U.S. LEGAL SYSTEM,2,null,null,null,null,
LAW,767,LEGAL RISK MANAGEMENT,3,null,null,null,null,
LAW,768,ADVANCED WEALTH MANAGEMENT,3,null,null,null,null,
LAW,769,ANTI-MONEY LAUND & BANK SEC,3,null,null,null,null,
LAW,769,ANTI-MONEY LAUND & BSA & DATA,3,null,null,null,null,
LAW,771,INTRO TO RISK MANAGEMENT,3,null,null,null,null,
LAW,771,INTRO TO RISK MANAGEMENT,3,null,null,null,null,
LAW,772,ETHICAL DECISION MAKING,1,null,null,null,null,
LAW,772,ETHICAL DECISION MAKING,1,null,null,null,null,
LAW,774,INTRO TO WEALTH MANAGEMENT,3,null,null,null,null,
LAW,7816,INDEPENDENT STUDY,1,null,null,null,null,
LAW,7842,EXTERNSHIP II,2,null,null,null,null,
LAW,7900,SPTP: EXTERNSHIP II,1,null,null,null,null,
LAW,7900,SPTP: BUSINESS ASSOCIATIONS,4,null,null,null,null,
LAW,7900,SPTP: CORPORATE FINANCE,3,null,null,null,null,
LAW,7900,SPTP: EVIDENCE,4,null,null,null,null,
LAW,7900,SPTP: EXTERNSHIP,0,null,null,null,null,
LAW,7900,SPTP: FAMILY LAW,3,null,null,null,null,
LAW,7900,SPTP: NATL SECURITY,3,null,null,null,null,
LAW,7900,SPTP: EDISCOVERY,3,null,null,null,null,
LDEV,684,PROFESSIONAL INTERNSHIP,1,null,null,null,null,
LDTC,631,EDUCATIONAL VIDEO,3,null,null,null,null,
LDTC,646,EMERGING TECH FOR LEARNING II,3,null,null,null,null,
LDTC,691,RESEARCH,1,null,null,null,null,
